date,number of rooms,security level of the community,residence space,building space,noise level,waterfront,view,air quality level,aboveground space ,basement space,building year,decoration year,district,city,zip code,region,exchange rate,unit price of residence space,unit price of building space,total cost
2014/6/3 0:00,3,3.25,2780,4002,2,0,0,3,2780,0,2009,0,14806 279th Ln NE,Duvall,WA 98019,USA,7.046811962,19.36155592,0.822814126,
2014/6/3 0:00,2,1.75,1370,5125,1,0,0,5,1370,0,1944,0,929 N 88th St,Seattle,WA 98103,USA,6.052551765,46.70485734,0.730947936,
2014/6/3 0:00,3,1.75,1660,9600,1,0,0,3,1380,280,1981,2013,18223 129th Pl NE,Bothell,WA 98011,USA,7.712515201,28.00452263,0.830149516,
2014/6/3 0:00,3,2.25,1870,9000,1,0,0,3,1440,430,1978,0,10559 NE 150th Ct,Bothell,WA 98011,USA,7.61483914,25.69918814,0.861621856,
2014/6/3 0:00,3,2.25,1660,6000,1,0,0,3,1110,550,1979,2014,942 27th Ave,Seattle,WA 98122,USA,7.495025515,34.10096692,0.01611192,
2014/6/3 0:00,2,2.5,1140,1182,3,0,0,3,1140,0,2007,0,2017 NW 59th St,Seattle,WA 98107,USA,7.503773292,49.62670761,0.053912872,
2014/6/3 0:00,3,3,2340,5002,2,0,0,3,2340,0,2013,1923,897 SE 11th St,North Bend,WA 98045,USA,6.116050393,28.65187364,0.582530363,
2014/6/3 0:00,4,2.25,1790,7203,1,0,0,4,1110,680,1973,0,19534 34th Ave NE,Lake Forest Park,WA 98155,USA,6.849011461,31.44839368,0.90103544,
2014/6/3 0:00,3,2,1360,5120,1.5,0,0,4,910,450,1924,0,4822 48th Ave SW,Seattle,WA 98116,USA,7.847526721,36.62037116,0.974732265,
2014/6/3 0:00,3,2.5,1970,4036,2,0,0,4,1970,0,2003,0,35317 SE Ridge St,Snoqualmie,WA 98065,USA,7.622012808,28.6579702,0.054940717,
2014/6/3 0:00,3,1.75,2220,132858,1,0,0,3,1110,1110,1988,2000,13009 230th Ave SE,Issaquah,WA 98027,USA,7.595459633,18.92973434,0.114761976,
2014/6/3 0:00,3,2.25,1680,57063,2,0,0,4,1680,0,1989,0,43105 SE 149th St,North Bend,WA 98045,USA,6.321666455,14.02609907,0.806793441,
2014/6/3 0:00,2,1,1230,6600,1,0,0,3,1130,100,1906,2014,3934 S Hudson St,Seattle,WA 98118,USA,6.521630293,52.29078111,0.477292703,
2014/6/3 0:00,5,2.75,2040,7488,1,0,0,4,1200,840,1969,0,12610 NE 142nd St,Kirkland,WA 98034,USA,7.338086212,28.41540604,0.439145987,
2014/6/3 0:00,4,2.5,3030,9687,2,0,0,3,2020,1010,1998,2006,1165 SW 12th St,North Bend,WA 98045,USA,7.926771596,18.53354632,0.336765615,
2014/6/3 0:00,3,2.25,1800,43647,1,0,0,4,1800,0,1976,1992,20337 156th Ave NE,Woodinville,WA 98072,USA,6.818357772,28.49112821,0.42078887,
2014/6/3 0:00,3,2.5,2600,7210,2,0,0,3,2600,0,1989,0,5054 NE 23rd St,Renton,WA 98059,USA,6.396508519,27.91259392,0.233913659,
2014/6/3 0:00,4,2.25,2220,8872,1,0,0,4,1110,1110,1961,2001,5918 128th Ave SE,Bellevue,WA 98006,USA,7.134351517,29.29041368,0.491197204,
2014/6/3 0:00,3,1.75,1620,4200,1,0,0,5,830,790,1945,0,6209 40th Ave NE,Seattle,WA 98115,USA,6.392502492,46.43312052,0.713089145,
2014/6/3 0:00,3,2.5,2190,4882,2,0,0,3,2190,0,1999,0,18649 22nd Pl NE,Lake Forest Park,WA 98155,USA,6.820113814,31.47502211,0.987737911,
2014/6/3 0:00,4,2.25,2290,5350,2,0,0,4,2120,170,1958,1972,2523 42nd Ave W,Seattle,WA 98199,USA,6.991132434,31.86513764,0.664364184,
2014/6/3 0:00,3,1.75,1810,3000,1.5,0,0,4,1810,0,1903,0,4331 5th Ave NW,Seattle,WA 98107,USA,6.043977574,49.593441,0.136092612,
2014/6/3 0:00,3,2.5,2110,4099,2,0,0,3,2110,0,2001,0,17041 128th Pl NE,Woodinville,WA 98072,USA,7.849463151,32.55675522,0.27297832,
2014/6/3 0:00,4,2.5,2170,9600,1,0,0,3,1460,710,1980,0,8520 169th Ct NE,Redmond,WA 98052,USA,6.993640911,35.28422194,0.216261395,
2014/6/3 0:00,3,1.75,2000,10182,1,0,0,5,1400,600,1963,0,6110 123rd Ave NE,Kirkland,WA 98033,USA,7.977755364,31.59490947,0.688014569,
2014/6/3 0:00,3,2.25,2090,12112,2,0,0,3,2090,0,1983,2009,15703 NE 113th Ct,Redmond,WA 98052,USA,7.993035048,32.67811135,0.167311133,
2014/6/3 0:00,3,2.25,3800,33825,1,0,0,4,3330,470,1976,1992,24716 142nd Ave SE,Kent,WA 98042,USA,6.257909259,16.92710959,0.81480285,
2014/6/3 0:00,4,2.75,3120,7644,2,0,0,3,3120,0,2010,0,9423 Ash Ave SE,Snoqualmie,WA 98065,USA,6.513748887,26.67729396,0.659557985,
2014/6/3 0:00,4,2.5,3150,5886,2,0,0,3,3150,0,2014,0,13516 164th Ave SE,Renton,WA 98059,USA,6.336518903,28.15594989,0.486403434,
2014/6/3 0:00,4,4.25,2360,57514,2,0,0,4,2360,0,1939,1987,2862 S 354th Ln,Federal Way,WA 98003,USA,7.960754226,21.36764661,0.411829026,
2014/6/3 0:00,4,2,2580,6000,1,0,0,5,1300,1280,1950,0,3449 Magnolia Blvd W,Seattle,WA 98199,USA,6.317073303,34.58054757,0.859310529,
2014/6/3 0:00,4,2.5,2620,9873,2,0,0,3,2620,0,1987,2000,2830 216th Ave SE,Issaquah,WA 98075,USA,6.543993766,33.33728316,0.439931837,
2014/6/3 0:00,4,2.5,1960,14242,1,0,1,4,1290,670,1958,1972,12048 Standring Ct SW,Burien,WA 98146,USA,6.684110846,42.56340826,0.445221036,
2014/6/3 0:00,3,2,2060,4040,1,0,0,4,1120,940,1947,1988,510 N 70th St,Seattle,WA 98103,USA,6.5067132,43.44980662,0.859972965,
2014/6/3 0:00,5,2.5,2070,12000,1,0,0,4,1340,730,1967,0,1813 177th Ave NE,Bellevue,WA 98008,USA,6.034784264,45.85184586,0.555371751,
2014/6/3 0:00,3,2.5,2370,11172,2,0,0,3,2370,0,1993,0,12020 SE 76th St,Newcastle,WA 98056,USA,6.851258395,36.91774951,0.529755626,
2014/6/3 0:00,5,2.75,2550,5040,1.5,0,0,5,2550,0,1902,0,1417 26th Ave,Seattle,WA 98122,USA,6.573527152,37.75138718,0.518934215,
2014/6/3 0:00,4,2.5,2790,45902,2,0,0,3,2790,0,1987,2000,19218 189th Pl NE,Woodinville,WA 98077,USA,7.917064012,14.52115792,0.919618831,
2014/6/3 0:00,3,2.5,2290,2798,3,0,0,4,2290,0,1953,1983,2402 Delmar Dr E,Seattle,WA 98102,USA,7.412237647,37.80486979,0.88233935,
2014/6/3 0:00,5,2.75,3040,10257,2,0,0,3,3040,0,1993,0,5627 167th Pl SE,Bellevue,WA 98006,USA,6.934081901,28.51353677,0.938193814,
2014/6/3 0:00,3,2.75,2390,9313,1,0,0,5,1390,1000,1942,0,12575 Corliss Ave N,Seattle,WA 98133,USA,6.062723513,44.81199374,0.716910074,
2014/6/3 0:00,4,2.5,2961,12146,2,0,0,3,2961,0,1998,2006,21548 SE 28th Ln,Sammamish,WA 98075,USA,6.042099778,37.33100813,0.36959672,
2014/6/3 0:00,3,2,2140,4923,1,0,0,4,1070,1070,1928,0,8250 Ashworth Ave N,Seattle,WA 98103,USA,7.637927551,41.36245062,0.90219555,
2014/6/3 0:00,3,1.5,1660,8797,1,0,0,4,1660,0,1956,0,10414 SE 24th Pl,Bellevue,WA 98004,USA,7.551155481,53.23841504,0.679851231,
2014/6/3 0:00,3,2,2050,9000,1,0,0,4,2050,0,1951,1999,2416 70th Ave SE,Mercer Island,WA 98040,USA,6.445772621,50.90725805,0.699337752,
2014/6/3 0:00,4,2.5,2870,12648,2,0,0,4,2870,0,1986,0,24146 SE 45th Pl,Issaquah,WA 98029,USA,7.811001687,31.26541101,0.193386195,
2014/6/3 0:00,3,2.5,2430,54059,2,0,0,3,2430,0,1987,2000,15105 262nd Ave SE,Issaquah,WA 98027,USA,6.530173803,27.98180218,0.923405669,
2014/6/3 0:00,5,1,2550,4623,2.5,0,0,4,2550,0,1905,0,805 30th Ave,Seattle,WA 98122,USA,6.805883321,47.07169433,0.955727575,
2014/6/3 0:00,4,2.25,3720,12384,1,0,2,5,1860,1860,1970,0,2929 200th Ave SE,Sammamish,WA 98075,USA,7.802468152,29.05125326,0.328919521,
2014/6/3 0:00,2,2.5,2680,11214,1,0,0,3,2680,0,2006,0,24035 NE Adair Rd,Redmond,WA 98053,USA,6.563174951,50.70724548,0.517593549,
2014/6/3 0:00,5,3.5,3490,9680,2,0,4,3,2460,1030,1980,0,20122 Richmond Beach Dr NW,Shoreline,WA 98177,USA,6.37527053,41.83094695,0.174587053,
2014/6/3 0:00,4,3,4590,9150,2,0,0,3,3490,1100,1981,2013,13003 13th Ave NW,Seattle,WA 98177,USA,7.905212839,25.10575813,0.677970023,
2014/6/3 0:00,4,3.75,4130,12320,2,0,0,3,4130,0,2001,0,14212 SE 92nd St,Newcastle,WA 98059,USA,6.730746152,37.23276084,0.422132418,
2014/6/4 0:00,1,1,650,15364,1,0,0,4,650,0,1967,0,13712 SE 256th Pl,Kent,WA 98042,USA,7.204206731,13.33631109,0.601249833,
2014/6/4 0:00,1,1,790,13062,1,0,0,3,790,0,1942,1999,1641 S 124th St,Seattle,WA 98168,USA,6.892511827,14.93488985,0.596226495,
2014/6/4 0:00,4,1.75,1720,7200,1,0,0,3,1220,500,1974,0,32955-32977 33rd Ave SW,Federal Way,WA 98023,USA,6.378496429,11.87289335,0.684642422,
2014/6/4 0:00,2,1,1500,18540,1,0,0,3,1500,0,1950,2005,14426-14598 42nd Ave S,Tukwila,WA 98168,USA,6.18830515,16.58335643,0.140029026,
2014/6/4 0:00,2,1,670,2378,1,0,0,3,670,0,1919,2001,3021-1/2 SW Harbor Ln,Seattle,WA 98126,USA,7.141266996,36.41611055,0.044853384,
2014/6/4 0:00,5,2,1750,10284,1,0,0,4,1750,0,1943,0,1916 Harrington Cir NE,Renton,WA 98056,USA,6.679949388,15.33428744,0.156391117,
2014/6/4 0:00,3,1,920,14400,1,0,0,4,920,0,1977,0,35632 52nd Ave S,Auburn,WA 98001,USA,7.862356979,18.29364827,0.708150157,
2014/6/4 0:00,3,2.25,1500,7615,1,0,0,3,1150,350,1984,0,32110 12th Pl SW,Federal Way,WA 98023,USA,6.395195285,18.46161256,0.879919731,
2014/6/4 0:00,3,1.75,1730,11325,1,0,0,5,1730,0,1972,0,23403 120th Ave SE,Kent,WA 98031,USA,6.260195308,20.81521688,0.049547793,
2014/6/4 0:00,3,1.75,1460,10584,1,0,0,3,990,470,1997,0,1219 S 124th St,Seattle,WA 98168,USA,7.621141209,15.92014871,0.785481533,
2014/6/4 0:00,4,2,2120,8701,1.5,0,0,4,2120,0,1960,2001,2006 S 257th St,Des Moines,WA 98198,USA,6.162212132,17.06079287,0.505799973,
2014/6/4 0:00,3,2,1710,7225,2,0,0,4,1710,0,1988,0,3030 SW 346th Pl,Federal Way,WA 98023,USA,6.294464037,20.5260436,0.650150959,
2014/6/4 0:00,3,1.5,1810,29308,1,0,0,3,950,860,1983,2009,20609 SE 271st St,Covington,WA 98042,USA,6.927422206,19.87899649,0.057846619,
2014/6/4 0:00,3,2.25,2080,4252,1.5,0,0,3,1550,530,2003,0,20442 137th Ave SE,Kent,WA 98042,USA,6.062285019,20.80875082,0.295263433,
2014/6/4 0:00,3,2.5,1720,8755,1,0,0,3,1000,720,1983,2009,31607 45th Pl SW,Federal Way,WA 98023,USA,6.959519774,20.18805528,0.547203377,
2014/6/4 0:00,2,1,770,8149,1,0,0,5,770,0,1948,1985,15346-15348 25th Ave NE,Shoreline,WA 98155,USA,7.171590625,40.10080669,0.916446912,
2014/6/4 0:00,2,1,960,4920,1,0,0,3,960,0,1942,1999,9007 4th Ave NW,Seattle,WA 98117,USA,7.151343844,37.69644153,0.602621217,
2014/6/4 0:00,3,2.5,2437,5136,2,0,0,3,2437,0,2011,0,157 Pike St NE,Auburn,WA 98002,USA,7.586015764,14.19962704,0.577226882,
2014/6/4 0:00,3,2,1670,7757,1,0,0,3,1670,0,1992,0,10009 SE 247th Pl,Kent,WA 98030,USA,6.615456467,23.86856294,0.511624985,
2014/6/4 0:00,3,2,1350,11150,1,0,0,3,1110,240,1995,0,42321 SE 171st St,North Bend,WA 98045,USA,7.685498644,25.06500553,0.582775493,
2014/6/4 0:00,3,1,1010,5400,1,0,0,3,1010,0,1959,1989,3100-3198 S Byron St,Seattle,WA 98144,USA,6.390661992,45.22960401,0.726245334,
2014/6/4 0:00,3,1.5,1650,9380,1,0,0,5,1130,520,1978,0,16710 133rd Pl SE,Renton,WA 98058,USA,6.43866999,25.41732488,0.827411418,
2014/6/4 0:00,3,1,1210,7440,1,0,0,3,1210,0,1949,1998,15243 6th Ave NE,Shoreline,WA 98155,USA,6.580476276,35.26122618,0.902532325,
2014/6/4 0:00,4,1.75,1650,7800,1,0,0,3,1650,0,1968,1997,15035-15041 SE Fairwood Blvd,Renton,WA 98058,USA,7.659009871,23.31723365,0.5495719,
2014/6/4 0:00,3,1,1070,7140,1,0,0,3,1070,0,1989,0,3510 S Holly St,Seattle,WA 98118,USA,6.873570514,42.27041612,0.338504937,
2014/6/4 0:00,4,2.75,2540,7210,1,0,0,4,1600,940,1979,0,15901-15999 131st Pl SE,Renton,WA 98058,USA,7.935425874,14.77067154,0.651629679,
2014/6/4 0:00,3,1.75,2190,12626,2,0,0,4,2190,0,1978,2000,14000 SE 241st St,Kent,WA 98042,USA,6.991134492,16.91557067,0.917782558,
2014/6/4 0:00,2,1.75,1650,4000,1,0,0,4,950,700,1947,1988,4541 11th Ave S,Seattle,WA 98108,USA,6.588885211,30.63793832,0.831503832,
2014/6/4 0:00,4,2.5,2310,8030,2,0,0,3,2310,0,1978,0,15929 Broadway Ave NE,Duvall,WA 98019,USA,7.007873355,21.20478209,0.3853167,
2014/6/4 0:00,2,1,1250,8100,1,0,0,4,1250,0,1947,1988,13727 1st Ave NE,Seattle,WA 98125,USA,6.558843595,41.12455245,0.523995482,
2014/6/4 0:00,3,1.5,1420,4500,1,0,0,3,1420,0,1959,1989,2142 N 90th St,Seattle,WA 98103,USA,6.18015538,40.45772954,0.573528265,
2014/6/4 0:00,4,1.75,2200,7475,1,0,0,5,1100,1100,1955,0,6609 43rd Ave S,Seattle,WA 98118,USA,6.609702975,23.51126448,0.670232972,
2014/6/4 0:00,2,1,820,6250,1,0,0,4,820,0,1922,0,6018 41st Ave SW,Seattle,WA 98136,USA,7.57743184,57.70510267,0.347340574,
2014/6/4 0:00,3,2.25,1250,7500,1,0,0,5,1250,0,1942,0,10111 32nd Pl SW,Seattle,WA 98146,USA,7.655845054,37.14530928,0.601311101,
2014/6/4 0:00,3,1,1240,11108,1,0,0,4,1240,0,1952,0,1348 SW 175th St,Normandy Park,WA 98166,USA,7.403377319,40.45794948,0.226035568,
2014/6/4 0:00,4,2.5,2150,7303,2,0,0,3,2150,0,2005,0,2709 NE 22nd St,Renton,WA 98056,USA,6.885129771,23.25765357,0.958915339,
2014/6/4 0:00,3,1.5,2080,5244,1,0,0,3,1190,890,1959,1989,11812 33rd Ave NE,Seattle,WA 98125,USA,6.560760221,28.11105393,0.474815222,
2014/6/4 0:00,3,2,2260,11305,1,0,0,3,1130,1130,1986,0,2811 Mill Ave S,Renton,WA 98055,USA,7.237717852,20.97311506,0.695869028,
2014/6/4 0:00,3,1.75,1530,10731,1,0,0,3,1530,0,1986,0,18917 72nd Ct NE,Kenmore,WA 98028,USA,7.264676953,31.90511916,0.58206278,
2014/6/4 0:00,3,1.75,1840,5101,1,0,0,5,1040,800,1952,1998,4902 12th Ave S,Seattle,WA 98108,USA,6.750150286,32.85707587,0.105163148,
2014/6/4 0:00,4,2.5,2000,5962,2,0,0,3,2000,0,1999,0,720 N 193rd Pl,Shoreline,WA 98133,USA,6.301062366,30.10818041,0.946921971,
2014/6/4 0:00,3,2.5,2060,4399,2,0,0,3,2060,0,2007,0,34214 SE Carmichael St,Snoqualmie,WA 98065,USA,7.750724624,26.08812298,0.057608127,
2014/6/4 0:00,4,2.5,2460,5091,2,0,0,3,2460,0,2003,0,SE 170th Pl,Renton,WA 98058,USA,6.891948217,25.12442789,0.043765904,
2014/6/4 0:00,2,1.75,1500,6800,1,0,0,4,910,590,1942,1982,9702 12th Ave NW,Seattle,WA 98117,USA,6.353263909,42.36582932,0.769823356,
2014/6/4 0:00,5,2.5,2300,23345,1,0,0,5,1170,1130,1967,0,16930 SE 144th St,Renton,WA 98059,USA,7.558701342,18.07921573,0.788814848,
2014/6/4 0:00,3,1.75,1420,1189,3,0,0,3,1420,0,2006,0,514 N 46th St,Seattle,WA 98103,USA,7.470830109,42.09451868,0.949809442,
2014/6/4 0:00,3,2,1800,12669,1,0,0,3,1800,0,1956,1990,10406 126th Ave NE,Kirkland,WA 98033,USA,6.38793127,36.98538997,0.552730575,
2014/6/4 0:00,3,2.5,2340,59058,1,0,0,3,2340,0,1985,0,21924 234th Ave SE,Maple Valley,WA 98038,USA,6.082248786,19.38125535,0.582276848,
2014/6/4 0:00,3,2.5,1520,2208,2,0,0,3,1040,480,2007,0,2537 13th Ave W,Seattle,WA 98119,USA,7.035253531,45.93898754,0.559907605,
2014/6/4 0:00,5,3,2920,11440,2,0,0,3,2920,0,2003,0,18202 Dayton Ave N,Shoreline,WA 98133,USA,7.94070153,18.10845371,0.881996853,
2014/6/4 0:00,3,3.25,1540,1487,2,0,0,3,1540,0,2011,0,886 3rd Ave NE,Issaquah,WA 98029,USA,7.742131757,43.51661832,0.100451711,
2014/6/4 0:00,3,2,1540,7800,1,0,0,3,1540,0,2004,2003,10340 38th Ave NE,Seattle,WA 98125,USA,6.308729196,53.96345108,0.014655498,
2014/6/4 0:00,4,1.75,2020,7029,1,0,0,4,1430,590,1979,0,10916 159th Ave NE,Redmond,WA 98052,USA,7.873647962,32.92402431,0.150892996,
2014/6/4 0:00,3,2.5,1820,4910,2,0,0,3,1820,0,1993,0,25756 SE 41st St,Issaquah,WA 98029,USA,7.310229513,37.85332431,0.790566727,
2014/6/4 0:00,3,2.5,1710,2300,2,0,0,3,1570,140,2005,0,7874 148th Ct NE,Redmond,WA 98052,USA,6.297786209,49.62600816,0.315285218,
2014/6/4 0:00,5,2.5,2730,17240,1,0,0,5,1660,1070,1958,0,18718 56th Ave NE,Kenmore,WA 98028,USA,7.607709489,23.64831022,0.410555076,
2014/6/4 0:00,4,2.25,2740,88426,2,0,0,3,2740,0,1991,0,14324 250th Pl SE,Issaquah,WA 98027,USA,6.512404309,27.97064484,0.0866385,
2014/6/4 0:00,4,2.75,3370,12447,2,0,0,3,3370,0,1991,0,14257 212th Dr NE,Woodinville,WA 98077,USA,7.814158098,20.39709042,0.205565478,
2014/6/4 0:00,3,2.5,2070,12708,2,0,0,3,2070,0,1996,0,8203 120th Pl SE,Newcastle,WA 98056,USA,6.425187788,39.08970031,0.491132045,
2014/6/4 0:00,5,2.5,2650,11455,1,0,0,3,1400,1250,1961,2004,527 171st Pl NE,Bellevue,WA 98008,USA,6.897013337,27.60234934,0.765891842,
2014/6/4 0:00,3,2.25,1830,7897,1,0,0,4,1290,540,1986,0,17801 NE 102nd Ct,Redmond,WA 98052,USA,6.049231269,51.44396509,0.052553273,
2014/6/4 0:00,6,2.75,2630,16411,1,0,0,4,1650,980,1974,0,2317-2399 185th Pl NE,Redmond,WA 98052,USA,7.821414129,23.9439849,0.70478765,
2014/6/4 0:00,3,2.5,1780,1487,3,0,0,3,1600,180,2006,0,3840 Evanston Ave N,Seattle,WA 98103,USA,6.753191405,47.95728923,0.997883219,
2014/6/4 0:00,4,2.5,4060,9734,1,0,4,3,2150,1910,1977,2004,19304 65th Ave NE,Kenmore,WA 98028,USA,6.130292494,24.15056504,0.0405027,
2014/6/4 0:00,4,3.5,2910,5260,2,0,0,3,2910,0,2012,1912,9311 Nye Ave SE,Snoqualmie,WA 98065,USA,7.418209706,27.18364024,0.594237631,
2014/6/4 0:00,4,2.25,2500,8500,1,0,0,4,1600,900,1978,2000,4615 158th Ave SE,Bellevue,WA 98006,USA,6.421227374,39.36747963,0.257072995,
2014/6/4 0:00,4,2.5,3290,6203,2,0,0,3,3290,0,2008,0,36011 SE Kendall Peak St,Snoqualmie,WA 98065,USA,7.084091188,26.30828814,0.792890247,
2014/6/4 0:00,3,2.25,2560,41346,2,0,0,3,2560,0,1986,0,12923 206th Ct SE,Issaquah,WA 98027,USA,7.845289646,17.66135074,0.936822777,
2014/6/4 0:00,4,2.5,2770,45514,2,0,0,4,2770,0,1989,0,18630 NE 202nd St,Woodinville,WA 98077,USA,6.993321053,30.61817707,0.288663939,
2014/6/4 0:00,3,2.25,2370,9619,1,0,0,4,1650,720,1973,0,18119 NE 30th St,Redmond,WA 98052,USA,6.925988224,44.24951096,0.295136721,
2014/6/4 0:00,4,2.5,2730,36183,2,0,0,3,2730,0,1986,0,11511 159th Ave NE,Redmond,WA 98052,USA,7.192565852,30.69777326,0.60414381,
2014/6/4 0:00,3,2,1990,3990,1,0,0,5,1130,860,1912,0,4117 Bagley Ave N,Seattle,WA 98103,USA,7.125745314,52.68795507,0.470337699,
2014/6/4 0:00,4,3,4410,5104,2,0,0,3,3400,1010,2006,0,6820 Pinehurst Ave SE,Snoqualmie,WA 98065,USA,6.188676661,27.86282115,0.144556276,
2014/6/4 0:00,3,2.25,2430,5500,2,0,0,3,1810,620,1989,0,625 8th Ave,Kirkland,WA 98033,USA,6.320792241,51.19177636,0.135731654,
